-9153740,1
-9745877,2
-9680084,1
-10074842,1
-9087947,1
-9416398,1
-9942740,1
-9415883,1
-8428988,1
-7771058,2
-7639472,1
-7968437,2
-8362681,1
-8428474,2
-9152197,3
-8954818,1
-8231095,2
-8296888,1
-8625853,1
-8691646,2
-8034232,1
-8363197,2
-8757955,1
-7836851,1
-8494781,1
-9021125,1
-9547469,1
-8955332,1
-8757953,1
-9086918,2
-9613262,1
-10468571,1
-11258087,1
-11587054,1
-11520491,1
-10994149,1
-11257319,1
-12112628,1
-11783663,1
-10138838,1
-8889025,1
-9086404,1
-9217990,1
-9020610,1
-8823231,1
-9546954,1
-10665435,1
-10797019,1
-10139091,1
-10403290,1
-11258600,1
-10271705,1
-8824259,1
-8363708,2
-8232122,2
-7837364,1
-7771571,1
-9219017,1
-8890054,1
-8495296,1
-9284299,1
-10205401,1
-10534366,1
-9876436,1
-8823232,2
-8757439,1
-8494267,2
-8231609,1
-9152711,1
-10205654,2
-10403033,1
-9745103,1
-9284552,3
-9810896,1
-7837106,1
-7508141,1
-11060963,2
-10731226,1
-9612745,1
-6651801,1
-1454154,1
-1387848,3
-1519434,1
-1189953,1
-1255746,1
-1189440,16
-1255232,3
-1189439,1
-1123646,1
-1583683,4
-1714756,6
-1648963,15
-1517377,18
-1583170,15
-1649476,3
-1517890,9
-1452097,8
-1386304,17
-1386818,1
-1452611,1
-1254718,31
-1123647,13
-1255233,12
-1321026,6
-1321028,7
-1386569,4
-1386570,3
-1452363,1
-1715018,4
-1780811,1
-1846604,2
-1649225,3
-1780298,3
-1911884,2
-2043470,1
-1714505,1
-2109263,2
-2175056,1
-2240849,1
-2174797,1
-2043211,3
-1977418,1
-1845832,6
-1780039,3
-1582917,6
-1517124,5
-1583171,3
-1648964,9
-1451585,7
-1386049,16
-1451842,12
-1517635,8
-1189442,45
-1123649,44
-1255235,18
-1452614,5
-1583946,1
-1190471,5
-1124678,4
-1189701,4
-1255492,1
-1321285,2
-1386821,4
-1320256,25
-1188670,46
-1254463,49
-1385792,15
-1319999,22
-1385791,22
-1319998,22
-1648450,4
-1845829,9
-1911876,1
-1780290,1
-1714495,6
-1780288,6
-1648700,7
-1517114,4
-1451321,4
-1582907,3
-1648702,6
-1582909,6
-1451836,3
-1386043,1
-1517629,1
-1649215,9
-1583422,5
-1057856,29
-2084,1
-4140,3
-1979215,1
-4019568,1
-5335941,1
-4021362,1
-731971,1
-930120,1
-732741,2
-140350,1
-666180,1
-402495,1
-72762,1
-334908,1
-4403,1
-201525,2
-267061,7
-201266,5
-135473,3
-69680,2
-69682,4
-200755,2
-200756,2
-266806,2
-201013,2
-135220,1
-332342,1
-398135,1
-529721,5
-661307,3
-595260,4
-463674,1
-529467,1
-595514,2
-727100,1
-792893,1
-858432,2
-791869,1
-528697,4
-397111,1
-594490,2
-660283,1
-726076,1
-398392,1
-69939,2
-4146,3
-3889,7
-3886,3
-3370,1
-3368,3
-3114,1
-3373,1
-3630,2
-135475,2
-3628,2
-3371,3
-3887,2
-332593,1
-5168,11
-3115,1
-70193,2
-71220,2
-5937,1
-407115,1
-147795,1
-3308169,1
-4821921,1
-4559263,1
-2585473,2
-7586254,1
-4428190,1
-1138540,1
-1862776,1
-2455428,1
-4627880,1
-2258562,1
-1268844,1
-4620692,1
-4615046,1
-664386,1
-4743293,1
-2505561,1
-4653,2
-4397,2
-3883,2
-3629,1
-4143,3
-70707,8
-4914,5
-3117,1
-267572,1
-5170,1
-137013,1
-70709,6
-135735,1
-202042,2
-4915,1
-6455,1
-6966,1
-273478,1
-1524058,1
-1853538,1
-1985637,1
-2446447,1
-3564928,1
-4419980,1
-6853292,1
-6917801,1
-929352,1
-5167,1
-6195,1
-4910,3
-5165,2
-135471,1
-69678,1
-334392,1
-5940,2
-4913,1
-135986,1
-333111,2
-202295,8
-136760,1
-70967,1
-136503,6
-136249,4
-267835,2
-4663,2
-70456,1
-268346,1
-334139,1
-202553,1
-4659,5
-4402,2
-4400,3
-4657,1
-4911,4
-4141,1
-4398,1
-5427,3
-5429,2
-136502,8
-399674,3
-530491,3
-333882,3
-399675,1
-727870,2
-597054,1
-464698,2
-267319,1
-268089,3
-398905,2
-728640,1
-465468,2
-531260,1
-333881,1
-71222,2
-5172,2
-334394,1
-465980,2
-202808,1
-531773,1
-400701,2
-664127,1
-598334,1
-335675,1
-401468,1
-401214,1
-6456,1
-401727,2
-730692,1
-204348,1
-335934,1
-664899,1
-204349,1
-1191243,1
-994634,1
-665669,1
-1060427,1
-1389392,1
-1455185,1
-1718357,1
-2113115,3
-1915736,2
-2244701,3
-2507873,1
-1915994,2
-1718617,1
-1521238,1
-1652824,1
-1915996,1
-2244961,1
-2508133,1
-2639719,1
-2310754,1
-2771305,3
-2706026,1
-2969198,1
-3100270,1
-2640233,1
-3165548,3
-3231341,3
-3297134,2
-3362927,2
-3362413,2
-3165034,1
-3428206,1
-3559792,4
-3691378,2
-3757171,1
-3493999,1
-3888757,1
-3626101,2
-3889273,2
-3823478,1
-3955064,1
-4020857,1
-4218236,2
-4349822,1
-4284029,2
-4152443,1
-4547201,1
-5270924,1
-5796754,2
-5401742,1
-6191260,1
-6914981,1
-6717602,1
-6059672,1
-5533328,1
-5467789,1
-5599375,1
-5336203,2
-6323097,1
-6783648,1
-7309992,1
-7046818,1
-7705778,1
-7047848,1
-6850469,2
-6718883,1
-6587297,1
-6258332,1
-8166329,1
-8232124,1
-7836853,1
-8626369,1
-10073815,1
-10271194,1
-9678287,1
-8099509,1
-8560574,1
-10337240,2
-10731998,1
-9942482,2
-9679310,2
-7573934,1
-11192549,1
-10665433,1
-6717853,1
-993603,2
-598845,1
-71472,1
-334644,1
-4909,6
-4652,1
-4651,1
-4908,3
-267823,10
-333103,5
-464689,1
-399409,1
-136751,2
-202030,2
-136237,3
-70444,1
-5166,2
-70959,4
-202296,1
-530744,4
-464951,1
-399158,1
-464438,1
-596024,1
-661817,2
-530231,2
-793403,5
-924730,2
-858937,1
-793144,2
-727351,1
-595765,1
-529972,2
-267057,3
-201264,1
-333104,2
-398897,1
-201518,11
-135982,9
-70189,4
-267568,7
-201775,4
-70961,6
-136754,1
-202547,1
-333879,1
-136500,1
-6197,4
-5425,1
-71218,1
-4396,1
-333361,1
-135725,2
-201517,2
-135724,1
-69931,1
-464176,1
-661555,1
-859188,1
-793395,1
-727600,2
-793393,2
-793391,1
-661805,3
-596012,2
-727598,2
-661807,1
-596014,1
-464941,1
-399148,1
-530734,1
-662320,2
-596527,1
-1190467,1
-5679,1
-335158,1
-4020079,1
-5270146,1
-7573414,1
-4284280,1
-1784659,1
-1917015,1
-1982554,1
-1850970,1
-1981274,3
-1848920,1
-993098,1
-1321036,1
-1188421,4
-1253441,10
-1187648,16
-1121855,6
-1121857,1
-1187650,5
-1253443,5
-1319749,6
-1253444,3
-1319237,3
-1647178,2
-1582409,7
-1779018,15
-1844811,10
-1910604,9
-1581639,6
-1450053,5
-1515846,5
-1647432,16
-1450822,5
-990782,22
-991295,15
-727862,2
-793655,3
-924987,20
-990784,8
-1056575,23
-990780,17
-990523,2
-794684,4
-1057086,7
-663357,1
-1455696,1
-1722205,1
-1199454,1
-3241860,1
-4558749,1
-5677744,1
-2717313,1
-6072756,1
-6928065,2
-3638161,1
-3441295,1
-5744050,1
-3376015,1
-4359574,1
-6921905,1
-1983067,1
-3822704,1
-4939900,1
-532023,2
-663098,5
-1057088,15
-990269,2
-859196,12
-1123395,18
-926529,1
-1059655,1
-338242,1
-1787996,1
-4816525,1
-6265254,1
-5344411,1
-6265515,1
-6266285,1
-6726582,1
-5805480,1
-5672867,1
-4224392,1
-5143952,1
-7840436,1
-2180955,1
-9788,1
-798791,1
-599358,1
-597562,1
-860734,3
-1254214,5
-991042,2
-1056835,6
-991811,3
-926018,5
-860225,3
-1056834,9
-925500,6
-1320260,7
-1254467,9
-1386053,6
-1320006,2
-1648714,3
-1517386,2
-1582666,8
-1320007,1
-1385800,1
-1583179,2
-1780558,2
-1516873,3
-1977424,2
-1714765,2
-1846351,1
-1714764,6
-1846350,1
-1387080,1
-1584459,1
-1650252,2
-1321287,1
-861506,1
-1058885,2
-1387850,3
-1322570,2
-1454156,1
-993351,3
-730179,1
-1124937,1
-993864,2
-862278,1
-1454415,1
-1849173,1
-1980759,3
-1783380,2
-2243931,2
-2178138,2
-1914966,1
-2375517,1
-2638689,3
-2309724,1
-2244446,2
-2507618,1
-2376032,4
-2310239,2
-2704997,2
-2441825,1
-2112860,1
-2573411,2
-1981787,2
-1718615,1
-1849688,3
-2047067,1
-2178139,10
-2243932,8
-2112346,5
-2046553,10
-2375518,5
-2441311,5
-2375005,5
-2244448,1
-2047069,1
-2507104,3
-2309725,2
-1783381,6
-1388623,2
-1520209,4
-1519955,1
-1651028,1
-1585235,1
-1453649,1
-1453903,9
-1519696,12
-1388110,7
-1585489,12
-1717075,11
-1717074,2
-1585488,7
-1651281,7
-2046039,8
-2243418,4
-2112345,1
-1652309,2
-1783895,1
-2639204,1
-3099755,1
-3428720,1
-3494513,1
-3493745,1
-3888503,1
-3625331,1
-3362159,1
-3361900,1
-4217722,2
-4415101,1
-5138824,1
-5533582,1
-4876421,1
-5073800,1
-9152966,1
-10534619,1
-10074068,1
-10995170,1
-5796751,1
-2638430,1
-1783119,1
-598332,1
-795195,1
-992061,7
-794682,1
-859960,1
-991546,4
-1123132,26
-1057339,11
-1188412,10
-1254205,17
-1320509,6
-1254716,4
-1188923,4
-1188925,16
-926268,14
-1451846,3
-1648712,4
-1582919,5
-1714246,5
-1648453,3
-1582660,1
-1516865,3
-1451072,3
-1254206,11
-1122877,10
-1254465,9
-1058113,8
-1057854,12
-1057084,7
-1188413,7
-1122620,4
-1122619,14
-1056826,3
-1188410,1
-1451582,11
-1846083,3
-1846081,2
-1846079,8
-1780286,8
-1714493,8
-1454664,1
-6961,1
-467769,1
-4546935,1
-5929358,1
-9547973,1
-4153205,1
-1653841,1
-2048858,1
-1917272,1
-2179933,1
-1916763,1
-1652821,1
-1849174,3
-1124425,1
-1319236,6
-1713225,18
-662328,4
-924991,2
-1056573,21
-1056316,5
-596535,1
-991293,5
-1389390,1
-1458006,1
-1725028,1
-5412516,1
-3769233,1
-6072502,1
-5085861,1
-3045508,1
-5217447,1
-7059651,1
-4821919,1
-2190199,1
-2715003,1
-4818069,1
-2775406,1
-864327,1
-5993871,1
-2242387,1
-860475,4
-399924,1
-793916,6
-1056062,6
-1190980,2
-3167593,1
-5406864,1
-7054512,1
-7385274,1
-6531248,1
-5544866,1
-5149853,1
-5347234,1
-4886172,1
-5083549,1
-5477280,1
-7252662,1
-4028034,1
-3303026,1
-7578546,1
-3170160,1
-2116447,1
-2379106,1
-1060936,1
-728891,2
-926527,2
-1122628,1
-925248,5
-1188672,6
-1713994,2
-1845838,4
-1714252,1
-1583178,3
-1452875,1
-993092,1
-1322057,4
-1125191,1
-1388363,2
-1190984,1
-1059144,2
-1453902,4
-1519695,3
-1322316,1
-1190730,1
-1388622,1
-1586001,2
-2441310,3
-2572896,1
-2704482,1
-2967654,1
-2770276,3
-3033448,2
-2902376,1
-2836069,2
-2638690,1
-2178653,1
-1586516,1
-1915481,1
-1914967,4
-1980760,11
-1717588,1
-2177626,8
-2243419,6
-2112092,1
-1980506,2
-2572384,9
-2177372,1
-1782614,1
-1716821,1
-1782867,4
-1848660,2
-1454416,2
-1191244,2
-1520723,1
-2572897,3
-2836583,2
-2901862,3
-2967655,2
-3033962,1
-2506850,1
-1783127,1
-1914200,1
-2111833,5
-1914454,12
-1257037,1
-730693,1
-797255,1
-928841,1
-1981529,1
-6389660,1
-10797791,1
-6849441,1
-3691118,1
-2704223,1
-1848912,1
-1058883,2
-729918,1
-1386819,1
-1451584,15
-1320511,17
-1582658,3
-1517378,6
-1058115,2
-991033,1
-1056824,1
-1385789,11
-1714497,3
-3496298,1
-1719887,1
-1719117,1
-6258834,1
-6390420,1
-11588067,1
-5404295,1
-1456715,1
-2180697,1
-1588560,1
-1785427,1
-2048601,1
-1982038,1
-1849939,1
-994116,1
-1319234,12
-1385027,17
-1318720,7
-1384513,5
-1450306,3
-1450052,10
-1515845,8
-1910093,4
-1778507,1
-1778505,9
-1844298,8
-1712712,4
-1646919,6
-1515333,3
-1581125,9
-1581638,4
-1516099,5
-1122109,7
-727608,2
-661815,1
-796224,1
-732998,1
-736850,1
-6332335,1
-3835024,1
-2783106,1
-5151654,1
-4691103,1
-2584955,1
-2979713,2
-4098194,1
-2650491,1
-2451829,1
-4949653,1
-3829119,1
-734281,1
-3495275,1
-4282738,1
-991291,1
-596537,1
-1320258,10
-2703192,1
-5206148,1
-5076870,1
-6132125,1
-6727085,1
-7387068,1
-7059130,1
-6204593,1
-5480101,1
-5743273,1
-5808555,1
-5741990,1
-5280926,1
-3898245,1
-7121843,1
-4949647,1
-5146513,1
-8172738,1
-3237495,1
-1985888,1
-1127756,1
-1056827,2
-1319488,19
-1451074,16
-1582406,3
-1516613,5
-1779017,4
-2107983,8
-1976397,6
-2042190,5
-1582921,3
-2109522,1
-1452360,4
-1715786,2
-1452871,1
-1585229,2
-1453389,3
-1256010,2
-1387596,2
-1848147,4
-2111832,5
-2375004,5
-2769762,9
-2835555,5
-2901348,3
-2703969,4
-2572383,3
-2638176,8
-2967142,3
-2901349,2
-2704483,1
-2638177,5
-2506591,12
-1782868,12
-1651282,10
-1848661,6
-1914453,3
-1980247,8
-2046040,9
-1256524,1
-2703970,3
-2835556,3
-2769763,3
-3032935,1
-2637923,1
-2308958,1
-2440798,3
-993865,1
-796486,1
-1586002,1
-2507103,1
-7375785,1
-8560059,1
-4941444,1
-4020083,1
-2572637,1
-993090,1
-1516864,2
-1319996,10
-1254714,3
-1386051,14
-1451844,3
-1517637,2
-1648710,6
-1714503,9
-1714244,3
-1845830,8
-1780037,5
-1254203,4
-1648961,3
-1846340,1
-1911874,3
-1911872,5
-1977665,3
-2108735,10
-1911356,3
-1713977,2
-1779770,1
-1779772,3
-7708074,1
-7510182,1
-7707561,1
-7641768,1
-7772841,1
-9944010,1
-8693943,1
-6720153,1
-6983838,1
-5865357,1
-4022640,1
-4877951,1
-4153458,1
-3758700,1
-4218738,1
-1520200,1
-1516615,5
-1975886,1
-2041679,3
-1910091,4
-2041677,4
-1975884,2
-1581126,2
-1515332,1
-1384259,9
-1252927,4
-1319745,2
-4148587,1
-4214637,1
-1780809,1
-729148,2
-534592,1
-538444,1
-3896967,1
-4558234,1
-1862004,1
-2256762,1
-4756896,1
-4624538,1
-2848127,1
-1795439,1
-2254963,1
-4357770,1
-5934749,1
-932171,1
-1588048,1
-5336452,1
-2111569,1
-662326,1
-532539,2
-5468808,1
-5734030,1
-8565437,1
-8172989,1
-6398631,1
-5940390,1
-6204591,1
-6533558,1
-5677480,1
-4624279,1
-4162958,1
-4755095,1
-4359824,1
-1991018,1
-3766913,1
-8766668,1
-4490123,1
-4424590,1
-8239303,1
-3632253,1
-602695,1
-664125,1
-859455,1
-991034,2
-1187902,15
-1581892,7
-1713224,5
-1977936,2
-1912143,2
-1780557,2
-1649739,1
-1584200,1
-1649993,1
-1584457,1
-1453641,1
-1914194,1
-1651022,3
-1979987,1
-2045526,4
-1782354,4
-2177112,1
-2506077,2
-2309211,2
-3098727,2
-2967141,4
-3230313,3
-2309212,3
-1519182,8
-1979733,6
-1322317,2
-2440287,1
-1913943,1
-1322830,1
-1059658,2
-1651794,1
-3230826,1
-4612479,1
-7244199,1
-4875651,1
-4151669,1
-2375258,1
-795713,1
-663355,1
-1648451,2
-1582657,2
-1583168,4
-1517375,8
-1320507,2
-1386300,1
-1452093,1
-1583430,2
-1780296,2
-1846089,2
-1911623,3
-1714754,1
-2043458,1
-2174528,3
-2042942,7
-1977149,3
-1911358,2
-3234666,1
-3103080,1
-5142661,1
-6326421,1
-6720664,1
-7575973,1
-8891320,1
-7575714,1
-8957624,1
-10602704,1
-10075847,1
-8431022,1
-9219768,1
-10206663,1
-10140613,1
-2967896,1
-1584197,3
-1713992,1
-1713478,7
-1647685,7
-1712965,1
-1712711,5
-1646918,9
-1844297,10
-1844810,3
-2107470,3
-2173263,2
-2173265,2
-2238288,2
-2304079,6
-2369872,3
-2435665,1
-2107469,5
-2041676,2
-2173262,3
-1975883,3
-2372433,1
-4345966,1
-5793669,1
-4478320,1
-1912393,1
-1583428,2
-1191495,1
-1655383,1
-2119784,1
-2912382,1
-2519934,1
-2059383,2
-1993590,1
-4756124,1
-5348261,1
-3506311,1
-3504515,1
-7844028,1
-3629683,1
-1456461,1
-6191760,1
-3296356,1
-598330,1
-1055546,1
-1318718,3
-401464,1
-2377564,1
-6326939,1
-4288381,1
-8632513,1
-5936799,1
-7254456,1
-7716033,1
-5940138,1
-5742759,1
-5084060,1
-6070442,1
-7254205,1
-6201517,1
-6070185,1
-8504526,1
-3241085,1
-5016726,1
-8701134,1
-2386034,1
-5280669,1
-7514808,1
-734792,1
-927295,1
-1384511,6
-990521,5
-1056314,2
-1122107,2
-1516097,5
-1976396,2
-2173776,4
-1911886,1
-1977679,1
-1781838,2
-1979217,1
-2045010,1
-2440538,2
-2572124,1
-3032421,4
-3098214,2
-3229800,1
-3032934,2
-3164520,2
-2966628,1
-2900835,2
-2769249,1
-2440797,2
-2177625,4
-1980246,3
-1913941,2
-1848148,3
-1453390,7
-1716562,2
-1650769,5
-1782355,3
-2242905,2
-1782608,2
-1781840,2
-1716047,2
-1847633,1
-1650768,3
-1584975,3
-1716561,3
-1519183,4
-1387597,6
-1190218,1
-2177113,3
-2506078,5
-2440285,1
-2308699,4
-2111320,3
-730180,2
-993352,2
-4349308,1
-5994133,1
-4744066,1
-3822450,1
-1256264,1
-992320,1
-1780549,5
-1780036,4
-1648704,2
-1715008,5
-1649213,6
-1715006,1
-1780550,3
-1714757,1
-1846343,2
-1912136,1
-1977415,5
-1846342,3
-1912387,4
-2109251,2
-2306114,1
-2239808,2
-2174015,1
-1912126,2
-2043712,2
-8038068,1
-6985380,1
-5866386,1
-6129042,1
-6523800,1
-5799562,1
-5470084,1
-6851991,1
-7839398,1
-6786708,1
-8957364,1
-10207431,1
-10667468,1
-6521996,1
-8298405,1
-4612719,1
-1779785,2
-1779271,2
-1845064,1
-1976137,1
-1910344,1
-1910090,2
-1778504,6
-1647431,2
-1975116,4
-2172493,3
-2238286,2
-2239055,1
-1385281,16
-2109261,1
-6517392,1
-4938103,1
-3030363,1
-3556961,1
-1715014,2
-3030874,1
-6056841,1
-2898777,1
-535619,1
-1723229,1
-1989997,1
-2452858,1
-2651520,1
-1992818,1
-5874346,1
-7978182,1
-6526885,1
-2312796,1
-5599623,1
-5335426,1
-1387078,1
-1516867,1
-1779269,1
-1058881,1
-600383,1
-6195611,1
-5605783,1
-6593189,1
-6462884,1
-5477531,1
-9031380,1
-6268589,1
-4097165,1
-3176063,1
-3372929,1
-4161934,1
-5412001,1
-5477794,1
-4030861,1
-8044232,1
-7715010,1
-3108729,1
-7188665,1
-4426130,1
-2319984,1
-7054770,1
-3892856,1
-269365,1
-1450304,3
-1647683,2
-1582408,3
-1581890,1
-2371155,1
-2436948,1
-2305362,3
-2502741,1
-2568534,1
-1911631,1
-1846093,1
-1714507,1
-1912911,1
-2176083,1
-2176596,2
-2308182,1
-2439768,1
-2769503,1
-3295593,1
-2703456,2
-2571870,1
-1584976,1
-1453643,1
-1650254,1
-2045012,1
-1321804,1
-2374492,1
-2571871,1
-2242906,1
-2637664,1
-3822964,1
-4678273,1
-2177366,1
-1911622,2
-1714243,2
-2240321,1
-2108222,1
-3630453,1
-2642788,1
-2379359,1
-2444382,1
-3497068,1
-4746876,1
-6917530,1
-7444128,1
-8233644,1
-7641506,1
-9878468,1
-9483710,1
-9811905,1
-4614001,1
-5995652,1
-5270649,1
-2107723,1
-1778758,1
-1909321,4
-1909323,1
-2040909,1
-2040907,1
-2106700,2
-2172748,2
-1647172,3
-1581379,1
-1318466,1
-2240590,1
-2109515,1
-5596544,1
-8491436,1
-4478063,1
-4872821,1
-8161958,1
-6188427,1
-3097439,1
-337213,1
-208964,1
-1659746,1
-5017758,1
-4887712,1
-3374989,1
-1992820,1
-2123893,1
-3110272,1
-5082009,1
-2841195,1
-2574943,1
-6059662,1
-3690087,1
-1782604,1
-1518664,1
-5202045,1
-3756396,1
-732739,1
-4484993,1
-6198433,1
-5476250,1
-8042945,1
-4688783,1
-6794418,1
-6663345,1
-8966616,1
-7781573,1
-7913159,1
-7912648,1
-6465202,1
-6925753,1
-9360605,1
-7386815,1
-3965579,1
-8570576,1
-4293004,1
-5148313,1
-7518143,1
-2846327,1
-4488842,1
-7906228,1
-1716811,1
-1713476,1
-1582921,4
-1648714,2
-1583178,2
-1385799,3
-1451592,2
-1452362,1
-1649741,1
-1057602,1
-991295,1
-1057088,3
-1386053,3
-1122881,2
-1253952,17
-1188159,15
-1253695,17
-1319488,28
-1451074,15
-1385281,24
-1450820,23
-1516613,24
-1582406,7
-1779271,7
-1910857,2
-2042189,3
-2107982,2
-2239568,5
-2305361,3
-2305362,6
-2436948,2
-2634327,6
-2765913,3
-2831706,8
-2897499,2
-2700120,1
-2502487,5
-2370901,3
-2239315,4
-2107729,5
-2371155,2
-2107983,5
-2042190,5
-2173776,4
-2239569,4
-2042960,2
-2108753,1
-2240339,4
-2043217,4
-1714252,2
-1582666,1
-1648972,1
-1583179,1
-1714764,2
-1648971,4
-1780557,1
-1517385,2
-1715534,1
-2176085,1
-2570843,1
-2636636,1
-2637149,6
-2702942,5
-2571356,1
-2506077,13
-2637663,5
-2835555,29
-2769762,33
-2901348,37
-2703969,17
-2638176,27
-2572383,22
-2375004,10
-2440797,22
-2309211,21
-2243418,9
-2441310,4
-2309724,5
-2506590,19
-1980246,2
-1782354,7
-1716561,8
-1913940,11
-1848147,10
-1584975,2
-1519182,5
-1650768,6
-2045012,12
-1979219,15
-1913424,20
-1979217,16
-1716045,3
-1452873,1
-1387080,2
-1781838,5
-1847631,10
-1781840,6
-1650254,7
-1584461,11
-1584206,5
-1518413,1
-1848148,3
-1979734,6
-2046040,10
-2177626,16
-2309212,6
-2375005,12
-2506591,5
-2440798,9
-2243419,16
-2111833,11
-2242906,5
-2374492,3
-2440285,5
-2308699,4
-1650769,1
-1387597,3
-1256011,5
-532288,1
-1453903,1
-3164267,1
-4282748,1
-5862293,1
-4480894,1
-3690864,1
-2177112,7
-1453389,1
-1123908,2
-1058115,1
-1057856,4
-1123649,4
-1320256,36
-1385791,16
-1451584,17
-1583170,9
-1648963,5
-1714756,4
-1845829,5
-1780036,4
-1780290,3
-1714497,6
-1648702,24
-1780288,9
-1715006,8
-1583420,6
-1517375,22
-1451582,26
-1385789,37
-1254203,41
-1122617,94
-1188410,55
-1188925,15
-1057339,35
-1123132,23
-1254718,11
-1188670,25
-1254463,23
-1386304,8
-1057084,14
-1386049,12
-1254206,4
-1188413,2
-1451585,4
-1517378,4
-1517377,13
-1583168,7
-1648704,11
-1582911,16
-1648961,1
-1714754,4
-1451842,9
-1189440,4
-1255233,2
-1123647,12
-1057854,22
-992061,12
-1320258,9
-1386051,4
-1254465,17
-1057086,3
-1122879,8
-1320511,3
-1254205,26
-1319998,29
-1188412,13
-1319996,39
-1451836,5
-1517629,2
-1715008,2
-1846594,1
-1911872,5
-1780286,6
-2109251,1
-2306114,1
-2240321,1
-2108735,7
-2042942,6
-2174528,2
-1911356,4
-1977149,11
-1912126,11
-2314593,1
-3300718,1
-5800595,1
-6919074,1
-8628922,1
-7510182,1
-6062734,1
-6325393,1
-7707300,1
-9220539,1
-10010055,1
-9680320,1
-9680319,1
-5534848,1
-5271162,1
-5994374,1
-1847369,1
-1911882,1
-1780296,1
-1648453,4
-1845064,6
-1581379,4
-1647172,1
-1646918,9
-1712711,16
-1844297,5
-2107469,4
-2041676,3
-1975883,1
-1910090,9
-1975884,10
-2041677,5
-1844298,16
-2040907,12
-2106700,7
-2172493,9
-2172495,8
-2106702,14
-2040909,8
-1975114,10
-1975369,1
-1909576,2
-1778504,8
-1712965,6
-1384000,2
-1252414,1
-1844551,2
-1318466,3
-1779017,6
-1384259,5
-1186880,2
-1515845,3
-1252673,1
-1253443,7
-1187650,3
-1187648,30
-1253441,28
-1319234,33
-1385027,30
-1385029,8
-1056316,9
-1516867,5
-1583171,1
-1780550,2
-2767445,1
-2964824,1
-1648964,2
-2833238,1
-5003894,1
-2832725,1
-6582928,1
-8360109,1
-5468040,1
-3891575,1
-5210772,1
-7055029,1
-3307140,1
-4887201,1
-4491927,1
-3043968,1
-2451316,1
-2515055,1
-2182240,1
-5271175,1
-5137533,1
-2110544,2
